Datetime Latitude Longitude
2019102905 85.64655 125.51173
2019102906 85.64917 125.47703
2019102907 85.65165 125.43819
2019102908 85.65415 125.39459
2019102909 85.65679 125.34744
2019102910 85.65962 125.29716
2019102911 85.66269 125.244
2019102912 85.66602 125.19186
2019102913 85.66939 125.14395
2019102914 85.67268 125.10178
2019102915 85.67572 125.06424
2019102916 85.67846 125.03061
2019102917 85.68096 124.99862
2019102918 85.6833 124.96632
2019102919 85.68556 124.93138
2019102920 85.68785 124.8929
2019102921 85.69017 124.85191
2019102922 85.69262 124.80832
2019102923 85.69531 124.76292
2019103000 85.69828 124.71658
2019103001 85.70132 124.67321
2019103002 85.70428 124.63343
2019103003 85.70702 124.59852
2019103004 85.70949 124.5666
2019103005 85.71176 124.53624
2019103006 85.7138 124.50459
2019103007 85.71579 124.47022
2019103008 85.7178 124.43001
2019103009 85.71989 124.3858
2019103010 85.72222 124.33925
2019103011 85.72476 124.2935
2019103012 85.72746 124.25092
2019103013 85.73012 124.21207
2019103014 85.73259 124.17702
2019103015 85.73474 124.1455
2019103016 85.73652 124.11594
2019103017 85.738 124.08682
2019103018 85.73938 124.05552
2019103019 85.74075 124.02091
2019103020 85.74228 123.98301
2019103021 85.74405 123.94082
2019103022 85.74614 123.8961
2019103023 85.74852 123.85086
2019103100 85.7511 123.80664
2019103101 85.7537 123.76601
2019103102 85.7561 123.73043
2019103103 85.75822 123.69884
2019103104 85.76001 123.6705
2019103105 85.76162 123.64349
2019103106 85.7631 123.61589
2019103107 85.76456 123.58665
2019103108 85.76615 123.55488
2019103109 85.76795 123.52013
2019103110 85.77002 123.48398
2019103111 85.77231 123.44779
2019103112 85.77474 123.41321
2019103113 85.77713 123.38134
2019103114 85.77938 123.35321
2019103115 85.78134 123.3286
2019103116 85.783 123.30571
2019103117 85.78444 123.28313
2019103118 85.78576 123.25967
2019103119 85.78711 123.23389
2019103120 85.78859 123.20517
2019103121 85.79029 123.17342
2019103122 85.79228 123.13966
2019103123 85.79457 123.10526
2019110100 85.79707 123.07276
2019110101 85.79964 123.04437
2019110102 85.80213 123.01922
2019110103 85.80441 122.99896
2019110104 85.80643 122.98124
2019110105 85.80815 122.96492
2019110106 85.80971 122.9479
2019110107 85.81125 122.92864
2019110108 85.81289 122.90791
2019110109 85.81479 122.88505
2019110110 85.81693 122.86119
2019110111 85.81924 122.83825
2019110112 85.82174 122.81748
2019110113 85.82421 122.80108
2019110114 85.82647 122.78889
2019110115 85.82846 122.78098
2019110116 85.82999 122.77454
2019110117 85.83115 122.769
2019110118 85.83206 122.76171
2019110119 85.83294 122.75086
2019110120 85.83384 122.736
2019110121 85.83489 122.71861
2019110122 85.83619 122.70006
2019110123 85.83797 122.67925
2019110200 85.84 122.65924
2019110201 85.84212 122.64204
2019110202 85.8442 122.62773
2019110203 85.84601 122.61648
2019110204 85.84746 122.60644
2019110205 85.84859 122.59522
2019110206 85.84944 122.58139
2019110207 85.85019 122.56295
2019110208 85.85107 122.5397
2019110209 85.85224 122.5142
2019110210 85.85372 122.48463
2019110211 85.85565 122.45255
2019110212 85.85784 122.42282
2019110213 85.86017 122.39449
2019110214 85.86245 122.36799
2019110215 85.86456 122.34236
2019110216 85.86629 122.31711
2019110217 85.86786 122.28988
2019110218 85.8692 122.25996
2019110219 85.87046 122.22684
2019110220 85.87181 122.18926
2019110221 85.87342 122.14642
2019110222 85.87531 122.09942
2019110223 85.87757 122.0509
2019110300 85.88003 122.00421
2019110301 85.88267 121.95974
2019110302 85.88526 121.91806
2019110303 85.88763 121.87764
2019110304 85.89004 121.83768
2019110305 85.89229 121.79484
2019110306 85.89402 121.74067
2019110307 85.89526 121.67013
2019110308 85.89652 121.587
2019110309 85.89782 121.50121
2019110310 85.89947 121.41335
2019110311 85.90169 121.32549
2019110312 85.9043 121.2419
2019110313 85.90713 121.16782
2019110314 85.91008 121.0985
2019110315 85.91265 121.03862
2019110316 85.9148 120.98294
2019110317 85.91672 120.9269
2019110318 85.91841 120.87173
2019110319 85.91986 120.81155
2019110320 85.92138 120.75227
2019110321 85.92304 120.68834
2019110322 85.9249 120.62092
2019110323 85.92707 120.55037
2019110400 85.9294 120.48177
2019110401 85.93186 120.41635
2019110402 85.93444 120.35025
2019110403 85.93671 120.293
2019110404 85.93855 120.23985
2019110405 85.93997 120.18757
2019110406 85.94103 120.13526
2019110407 85.94198 120.07838
2019110408 85.94306 120.0107
2019110409 85.94418 119.94063
2019110410 85.94547 119.87038
2019110411 85.94696 119.80182
2019110412 85.94857 119.73558
2019110413 85.95016 119.67341
2019110414 85.95157 119.61465
2019110415 85.9527 119.55881
2019110416 85.95343 119.50512
2019110417 85.95375 119.45264
2019110418 85.95377 119.40001
2019110419 85.95358 119.34659
2019110420 85.95334 119.29223
2019110421 85.95307 119.23633
2019110422 85.95292 119.18116
2019110423 85.95285 119.12707
2019110500 85.95293 119.07515
2019110501 85.95299 119.02539
2019110502 85.95272 118.97827
2019110503 85.95205 118.93142
2019110504 85.95135 118.87749
2019110505 85.95034 118.82499
2019110506 85.94899 118.77357
2019110507 85.94735 118.71948
2019110508 85.94557 118.66438
2019110509 85.9437 118.60991
2019110510 85.94191 118.5542
2019110511 85.94026 118.49578
2019110512 85.93894 118.44001
2019110513 85.9378 118.38842
2019110514 85.93667 118.34187
2019110515 85.93538 118.29738
2019110516 85.93384 118.25478
2019110517 85.9321 118.21468
2019110518 85.93023 118.1755
2019110519 85.92833 118.1357
2019110520 85.9266 118.09401
2019110521 85.92507 118.05068
2019110522 85.92388 118.00665
2019110523 85.92305 117.96297
2019110600 85.92249 117.92121
2019110601 85.92209 117.88241
2019110602 85.92171 117.8465
2019110603 85.92128 117.81253
2019110604 85.92069 117.77865
2019110605 85.91997 117.74356
2019110606 85.91916 117.70689
2019110607 85.91831 117.66663
2019110608 85.91757 117.62352
2019110609 85.91698 117.57883
2019110610 85.91671 117.53236
2019110611 85.91675 117.48436
2019110612 85.91706 117.43806
2019110613 85.91755 117.39579
2019110614 85.91813 117.35773
2019110615 85.91864 117.32359
2019110616 85.91892 117.29219
2019110617 85.91893 117.26106
2019110618 85.91877 117.22831
2019110619 85.91849 117.19326
2019110620 85.91824 117.15541
2019110621 85.91806 117.11584
2019110622 85.91807 117.07534
2019110623 85.91834 117.03523
2019110700 85.91882 116.99725
2019110701 85.91945 116.96247
2019110702 85.92005 116.93124
2019110703 85.9205 116.90351
2019110704 85.92075 116.87754
2019110705 85.92076 116.85153
2019110706 85.9205 116.82477
2019110707 85.92001 116.79532
2019110708 85.91944 116.76185
2019110709 85.91885 116.72607
2019110710 85.91835 116.68821
2019110711 85.91802 116.65178
2019110712 85.91785 116.61865
2019110713 85.91777 116.58876
2019110714 85.91769 116.56226
2019110715 85.91753 116.53987
2019110716 85.91735 116.52024
2019110717 85.91695 116.50216
2019110718 85.91636 116.48315
2019110719 85.9156 116.46194
2019110720 85.9148 116.43882
2019110721 85.91397 116.41131
2019110722 85.91325 116.38201
2019110723 85.91274 116.35232
2019110800 85.91238 116.32497
2019110801 85.91209 116.3002
2019110802 85.91181 116.2789
2019110803 85.9114 116.25996
2019110804 85.91076 116.24264
2019110805 85.90983 116.22505
2019110806 85.90858 116.20468
2019110807 85.90704 116.18135
2019110808 85.90529 116.15683
2019110809 85.90338 116.132
2019110810 85.90146 116.1023
2019110811 85.89957 116.07258
2019110812 85.89771 116.04254
2019110813 85.89581 116.01327
2019110814 85.8938 115.98474
2019110815 85.89168 115.95872
2019110816 85.88937 115.9352
2019110817 85.88688 115.91272
2019110818 85.88415 115.89137
2019110819 85.88119 115.87113
2019110820 85.87814 115.85045
2019110821 85.87498 115.82891
2019110822 85.87195 115.81004
2019110823 85.86903 115.79393
2019110900 85.86611 115.78051
2019110901 85.86346 115.77245
2019110902 85.86089 115.76904
2019110903 85.85833 115.77032
2019110904 85.85584 115.77419
2019110905 85.85321 115.77975
2019110906 85.85051 115.78439
2019110907 85.84791 115.78608
2019110908 85.84549 115.78544
2019110909 85.84323 115.78333
2019110910 85.84115 115.7808
2019110911 85.83923 115.77945
2019110912 85.83742 115.78204
2019110913 85.83578 115.78959
2019110914 85.83423 115.80164
2019110915 85.8327 115.81738
2019110916 85.83115 115.83443
2019110917 85.82962 115.85153
2019110918 85.82817 115.86755
2019110919 85.82682 115.88151
2019110920 85.82564 115.8939
2019110921 85.82463 115.90554
2019110922 85.82383 115.917
2019110923 85.82326 115.92967
2019111000 85.82288 115.94412
2019111001 85.82265 115.96027
2019111002 85.82253 115.97841
2019111003 85.82252 115.99855
2019111004 85.82253 116.01992
2019111005 85.82254 116.04127
2019111006 85.82253 116.06126
2019111007 85.82261 116.07896
2019111008 85.82287 116.09416
2019111009 85.82335 116.10683
2019111010 85.8241 116.11785
2019111011 85.8251 116.12888
2019111012 85.82635 116.14147
2019111013 85.82781 116.15717
2019111014 85.82934 116.17616
2019111015 85.83084 116.1974
2019111016 85.83228 116.21974
2019111017 85.83368 116.2417
2019111018 85.83519 116.26181
2019111019 85.83692 116.27927
2019111020 85.83895 116.29302
2019111021 85.84134 116.30382
2019111022 85.8441 116.31347
2019111023 85.84723 116.32382
2019111100 85.85062 116.33568
2019111101 85.85426 116.35122
2019111102 85.85803 116.37031
2019111103 85.86197 116.39267
2019111104 85.86619 116.41612
2019111105 85.87073 116.43846
2019111106 85.87576 116.45978
2019111107 85.88127 116.4807
2019111108 85.88715 116.4997
2019111109 85.89365 116.52037
2019111110 85.90061 116.54243
2019111111 85.90779 116.56749
2019111112 85.91509 116.5969
2019111113 85.92235 116.63086
2019111114 85.92939 116.66939
2019111115 85.93606 116.71187
2019111116 85.94225 116.75782
2019111117 85.9479 116.80554
2019111118 85.95301 116.8529
2019111119 85.95779 116.90058
2019111120 85.96237 116.94827
2019111121 85.96694 116.99499
2019111122 85.97147 117.0423
2019111123 85.97606 117.09032
2019111200 85.98075 117.14169
2019111201 85.98538 117.19543
2019111202 85.98987 117.24929
2019111203 85.99425 117.30189
2019111204 85.99843 117.34959
2019111205 86.00255 117.39357
2019111206 86.00682 117.43325
2019111207 86.01099 117.46331
2019111208 86.01539 117.48581
2019111209 86.01998 117.50354
2019111210 86.02493 117.52025
2019111211 86.03011 117.53909
2019111212 86.03533 117.56182
2019111213 86.04036 117.58735
2019111214 86.04525 117.61712
2019111215 86.04992 117.64952
2019111216 86.05432 117.68158
2019111217 86.05847 117.71196
2019111218 86.0623 117.73753
2019111219 86.06601 117.7596
2019111220 86.06963 117.77796
2019111221 86.07326 117.79147
2019111222 86.07714 117.80398
2019111223 86.08129 117.81857
2019111300 86.08551 117.83783
2019111301 86.0896 117.86182
2019111302 86.09321 117.89103
2019111303 86.09614 117.92122
2019111304 86.09848 117.94702
2019111305 86.10057 117.96498
2019111306 86.10266 117.97679
2019111307 86.10479 117.98417
2019111308 86.10671 117.9842
2019111309 86.10877 117.97853
2019111310 86.11108 117.97309
2019111311 86.1136 117.96846
2019111312 86.11622 117.9664
2019111313 86.11879 117.96551
2019111314 86.12109 117.96668
2019111315 86.12311 117.97061
2019111316 86.12502 117.98136
2019111317 86.1266 117.99412
2019111318 86.12825 118.00132
2019111319 86.13009 118.01716
2019111320 86.13231 118.03088
2019111321 86.1353 118.04218
2019111322 86.13894 118.05351
2019111323 86.14279 118.06415
2019111400 86.1466 118.07669
2019111401 86.15023 118.09302
2019111402 86.15363 118.11336
2019111403 86.15672 118.1365
2019111404 86.15924 118.16102
2019111405 86.16119 118.18395
2019111406 86.16283 118.20364
2019111407 86.16441 118.21829
2019111408 86.16615 118.22756
2019111409 86.16789 118.2345
2019111410 86.16989 118.23769
2019111411 86.17207 118.24083
2019111412 86.17425 118.24529
2019111413 86.17632 118.25299
2019111414 86.17814 118.2644
2019111415 86.17961 118.27713
2019111416 86.18082 118.29101
2019111417 86.18168 118.30465
2019111418 86.18216 118.31567
2019111419 86.18246 118.32197
2019111420 86.18274 118.32303
2019111421 86.18325 118.31943
2019111422 86.18414 118.31307
2019111423 86.18531 118.30723
2019111500 86.18665 118.30552
2019111501 86.18805 118.30859
2019111502 86.18916 118.31677
2019111503 86.18986 118.3297
2019111504 86.19006 118.3449
2019111505 86.18991 118.36216
2019111506 86.1895 118.37905
2019111507 86.18896 118.39491
2019111508 86.18849 118.40968
2019111509 86.18827 118.42325
2019111510 86.18876 118.439
2019111511 86.18997 118.46063
2019111512 86.19158 118.48547
2019111513 86.19317 118.52395
2019111514 86.19456 118.57598
2019111515 86.19535 118.64299
2019111516 86.19557 118.71042
2019111517 86.19496 118.78095
2019111518 86.19445 118.85021
2019111519 86.19408 118.91964
2019111520 86.19358 118.99213
2019111521 86.19279 119.06643
2019111522 86.19169 119.14424
2019111523 86.19073 119.2234
2019111600 86.19003 119.31444
2019111601 86.18877 119.42044
2019111602 86.18727 119.52629
2019111603 86.18559 119.63506
2019111604 86.18378 119.75024
2019111605 86.18195 119.86723
2019111606 86.17999 119.9931
2019111607 86.17757 120.13238
2019111608 86.17436 120.28147
2019111609 86.17062 120.44478
2019111610 86.16673 120.60817
2019111611 86.16299 120.77329
2019111612 86.15975 120.93213
2019111613 86.15718 121.09989
2019111614 86.15492 121.27611
2019111615 86.15289 121.4585
2019111616 86.15052 121.64048
2019111617 86.14727 121.81979
2019111618 86.14319 121.99165
2019111619 86.1372 122.13569
2019111620 86.12945 122.2501
2019111621 86.12143 122.33043
2019111622 86.11302 122.38448
2019111623 86.10411 122.41993
2019111700 86.09464 122.44344
2019111701 86.08474 122.44436
2019111702 86.07516 122.43345
2019111703 86.06683 122.42187
2019111704 86.05985 122.43989
2019111705 86.05213 122.47379
2019111706 86.04374 122.51641
2019111707 86.0355 122.55131
2019111708 86.02747 122.58401
2019111709 86.01967 122.60689
2019111710 86.01197 122.60794
2019111711 86.00408 122.57732
2019111712 85.99615 122.50651
2019111713 85.9886 122.41283
2019111714 85.9819 122.316
2019111715 85.97749 122.23829
2019111716 85.97264 122.18274
2019111717 85.96549 122.11059
2019111718 85.95603 122.04885
2019111719 85.94693 121.97146
2019111720 85.93855 121.89252
2019111721 85.92877 121.80902
2019111722 85.9183 121.71295
2019111723 85.90755 121.59876
2019111800 85.89753 121.4703
2019111801 85.8884 121.33546
2019111802 85.88025 121.20325
2019111803 85.8728 121.07538
2019111804 85.86579 120.97419
2019111805 85.85951 120.88149
2019111806 85.85326 120.80435
2019111807 85.84728 120.74906
2019111808 85.84125 120.70418
2019111809 85.83518 120.65878
2019111810 85.82925 120.6121
2019111811 85.8235 120.56076
2019111812 85.81815 120.5007
2019111813 85.81375 120.43648
2019111814 85.81073 120.37764
2019111815 85.80887 120.33111
2019111816 85.80758 120.30142
2019111817 85.80663 120.2943
2019111818 85.80549 120.31115
2019111819 85.80413 120.3463
2019111820 85.80267 120.38937
2019111821 85.8012 120.43107
2019111822 85.79998 120.46046
2019111823 85.79896 120.47261
2019111900 85.79829 120.47035
2019111901 85.79809 120.46215
2019111902 85.79888 120.45105
2019111903 85.8004 120.44432
2019111904 85.80163 120.45488
2019111905 85.80249 120.48089
2019111906 85.80251 120.52267
2019111907 85.80142 120.5775
2019111908 85.79998 120.63278
2019111909 85.79792 120.68646
2019111910 85.79578 120.72426
2019111911 85.7939 120.75019
2019111912 85.79244 120.77027
2019111913 85.7912 120.79094
2019111914 85.78988 120.81954
2019111915 85.78827 120.85549
2019111916 85.78601 120.89774
2019111917 85.78315 120.95494
2019111918 85.77984 121.02396
2019111919 85.77614 121.0994
2019111920 85.77244 121.17003
2019111921 85.76898 121.23062
2019111922 85.76598 121.27979
2019111923 85.76367 121.3185
2019112000 85.76226 121.35132
2019112001 85.76157 121.38401
2019112002 85.76189 121.41847
2019112003 85.76301 121.45969
2019112004 85.76432 121.50826
2019112005 85.7654 121.55809
2019112006 85.76598 121.60131
2019112007 85.76565 121.62894
2019112008 85.76478 121.6394
2019112009 85.76347 121.63475
2019112010 85.76182 121.61105
2019112011 85.76026 121.56665
2019112012 85.75921 121.51589
2019112013 85.75888 121.46788
2019112014 85.75889 121.4291
2019112015 85.75903 121.39661
2019112016 85.7589 121.36992
2019112017 85.75837 121.34633
2019112018 85.75761 121.32773
2019112019 85.75611 121.30755
2019112020 85.75399 121.28359
2019112021 85.75167 121.25257
2019112022 85.74928 121.21263
2019112023 85.74739 121.16574
2019112100 85.74609 121.11312
2019112101 85.74555 121.06667
2019112102 85.7453 121.02583
2019112103 85.74513 120.99268
2019112104 85.745 120.97022
2019112105 85.74466 120.95706
2019112106 85.74396 120.9498
2019112107 85.74297 120.94536
2019112108 85.74189 120.93923
2019112109 85.74082 120.9302
2019112110 85.74003 120.91898
2019112111 85.73959 120.90651
2019112112 85.73931 120.89169
2019112113 85.73929 120.87724
2019112114 85.73962 120.86737
2019112115 85.74011 120.86198
2019112116 85.74044 120.86064
2019112117 85.74047 120.86289
2019112118 85.73997 120.86662
2019112119 85.73901 120.86755
2019112120 85.73794 120.86643
2019112121 85.73699 120.86175
2019112122 85.73613 120.85423
2019112123 85.73534 120.84418
2019112200 85.73493 120.83171
2019112201 85.73493 120.82187
2019112202 85.73525 120.8169
2019112203 85.73564 120.81319
2019112204 85.73575 120.81174
2019112205 85.73522 120.81232
2019112206 85.73424 120.80918
2019112207 85.73284 120.79953
2019112208 85.73135 120.78181
2019112209 85.73039 120.75151
2019112210 85.73004 120.71156
2019112211 85.73014 120.6675
2019112212 85.73082 120.62025
2019112213 85.73191 120.57177
2019112214 85.73328 120.52884
2019112215 85.73443 120.49566
2019112216 85.73525 120.46822
2019112217 85.73557 120.44529
2019112218 85.73539 120.4265
2019112219 85.73482 120.41
